fold,method,K,TopN,type,alpha,recall_ow,precision_ow
1,ari,10,5,baseline,1.0,0.0069489486467025,0.0107929515418502
1,ari,10,10,baseline,1.0,0.0161082269570404,0.0111233480176211
1,ari,10,15,baseline,1.0,0.0278171365969495,0.0120411160058737
1,ari,10,20,baseline,1.0,0.0372585919751676,0.0117841409691629
1,ari,10,25,baseline,1.0,0.044554960107807,0.0111453744493392
1,ari,10,30,baseline,1.0,0.0548492535264823,0.0113436123348017
1,ari,10,35,baseline,1.0,0.0608206525812802,0.0107614852108244
1,ari,10,40,baseline,1.0,0.0711785793101904,0.010737885462555
1,ari,10,45,baseline,1.0,0.0810018455389373,0.01071953010279
1,ari,10,50,baseline,1.0,0.0916109172109207,0.0107048458149779
1,ari,20,5,baseline,1.0,0.004554024126987,0.0079295154185022
1,ari,20,10,baseline,1.0,0.0138742226619057,0.0091409691629955
1,ari,20,15,baseline,1.0,0.0191907055689279,0.0087371512481644
1,ari,20,20,baseline,1.0,0.0269147288593902,0.0091960352422907
1,ari,20,25,baseline,1.0,0.0338280194672332,0.0094273127753303
1,ari,20,30,baseline,1.0,0.0428716683403221,0.0093979441997063
1,ari,20,35,baseline,1.0,0.0522369723955235,0.0095657646318439
1,ari,20,40,baseline,1.0,0.058110464915788,0.0094713656387665
1,ari,20,45,baseline,1.0,0.0681478316484569,0.0096916299559471
1,ari,20,50,baseline,1.0,0.0773481611360792,0.0101541850220264
1,ari,30,5,baseline,1.0,0.0070646517214828,0.0094713656387665
1,ari,30,10,baseline,1.0,0.0138255657280848,0.0095814977973568
1,ari,30,15,baseline,1.0,0.0197069930348007,0.0095447870778267
1,ari,30,20,baseline,1.0,0.0255563147712808,0.0093612334801762
1,ari,30,25,baseline,1.0,0.0306821759625491,0.0090748898678414
1,ari,30,30,baseline,1.0,0.0352856377010723,0.0092143906020558
1,ari,30,35,baseline,1.0,0.0421171799474938,0.0089993706733794
1,ari,30,40,baseline,1.0,0.0487046758239724,0.0091409691629955
1,ari,30,45,baseline,1.0,0.0552178480798718,0.0092755751346059
1,ari,30,50,baseline,1.0,0.0667806684058023,0.0094052863436123
1,ari,40,5,baseline,1.0,0.0042349761500513,0.0070484581497797
1,ari,40,10,baseline,1.0,0.0091146238641359,0.0077092511013215
1,ari,40,15,baseline,1.0,0.0152809004265366,0.0080029368575624
1,ari,40,20,baseline,1.0,0.0207758187767375,0.0083700440528634
1,ari,40,25,baseline,1.0,0.0262453247969043,0.008237885462555
1,ari,40,30,baseline,1.0,0.0334308049175514,0.0085535976505139
1,ari,40,35,baseline,1.0,0.0421985199131866,0.0092196349905601
1,ari,40,40,baseline,1.0,0.0486853808798211,0.0092235682819383
1,ari,40,45,baseline,1.0,0.0548926379423978,0.0092511013215859
1,ari,40,50,baseline,1.0,0.0643101506268494,0.0094493392070484
1,ari,50,5,baseline,1.0,0.0058598801619133,0.008590308370044
1,ari,50,10,baseline,1.0,0.0104534042362872,0.0080396475770925
1,ari,50,15,baseline,1.0,0.0154471928785498,0.0078560939794419
1,ari,50,20,baseline,1.0,0.020527153007641,0.0081497797356828
1,ari,50,25,baseline,1.0,0.0252037390581854,0.0081057268722466
1,ari,50,30,baseline,1.0,0.0313002234219604,0.0081864904552129
1,ari,50,35,baseline,1.0,0.0393715031168748,0.008590308370044
1,ari,50,40,baseline,1.0,0.0446996063238896,0.0087004405286343
1,ari,50,45,baseline,1.0,0.0526511541407387,0.0089818893783651
1,ari,50,50,baseline,1.0,0.0579812823309433,0.0090308370044052
1,ari,60,5,baseline,1.0,0.0054181158642193,0.0079295154185022
1,ari,60,10,baseline,1.0,0.0099671707273755,0.0078193832599118
1,ari,60,15,baseline,1.0,0.0140307434162397,0.0072687224669603
1,ari,60,20,baseline,1.0,0.0173564119929018,0.0072687224669603
1,ari,60,25,baseline,1.0,0.0229973970713317,0.0077973568281938
1,ari,60,30,baseline,1.0,0.0290850518481388,0.008223201174743
1,ari,60,35,baseline,1.0,0.0338356160453953,0.0081812460667086
1,ari,60,40,baseline,1.0,0.0395059954126521,0.0081222466960352
1,ari,60,45,baseline,1.0,0.0489879949996235,0.0085658345570239
1,ari,60,50,baseline,1.0,0.0587370491800362,0.0087224669603524
1,ari,70,5,baseline,1.0,0.005669878022297,0.008590308370044
1,ari,70,10,baseline,1.0,0.0105530504193839,0.0083700440528634
1,ari,70,15,baseline,1.0,0.0152922143071205,0.0080763582966226
1,ari,70,20,baseline,1.0,0.0183960920837365,0.0075440528634361
1,ari,70,25,baseline,1.0,0.0216214579090055,0.0071806167400881
1,ari,70,30,baseline,1.0,0.0277182754360319,0.0074155653450807
1,ari,70,35,baseline,1.0,0.0344700996204641,0.0074889867841409
1,ari,70,40,baseline,1.0,0.0397814437186986,0.007681718061674
1,ari,70,45,baseline,1.0,0.0470397121909438,0.008223201174743
1,ari,70,50,baseline,1.0,0.0548334287353795,0.0085242290748898
1,ari,80,5,baseline,1.0,0.0033793424774329,0.0063876651982378
1,ari,80,10,baseline,1.0,0.0064025461695679,0.0064977973568281
1,ari,80,15,baseline,1.0,0.0096286542822225,0.0062408223201174
1,ari,80,20,baseline,1.0,0.0127153927918765,0.0062775330396475
1,ari,80,25,baseline,1.0,0.0205870217130424,0.0066079295154185
1,ari,80,30,baseline,1.0,0.0256929904808969,0.0067547723935389
1,ari,80,35,baseline,1.0,0.0282576977573682,0.0067023285084959
1,ari,80,40,baseline,1.0,0.0343652138298841,0.0068557268722466
1,ari,80,45,baseline,1.0,0.0393485710547236,0.00714635340186
1,ari,80,50,baseline,1.0,0.0480917665256162,0.0076431718061674
1,ari,90,5,baseline,1.0,0.0028958676510367,0.0059471365638766
1,ari,90,10,baseline,1.0,0.0057425867758084,0.0058370044052863
1,ari,90,15,baseline,1.0,0.0105138621552539,0.0062408223201174
1,ari,90,20,baseline,1.0,0.0139288769800753,0.0061674008810572
1,ari,90,25,baseline,1.0,0.0185716361959423,0.0064757709251101
1,ari,90,30,baseline,1.0,0.0224273184359892,0.0065712187958884
1,ari,90,35,baseline,1.0,0.0272013530248961,0.0066393958464443
1,ari,90,40,baseline,1.0,0.0306121320944223,0.0065803964757709
1,ari,90,45,baseline,1.0,0.0364997668361711,0.0067058247674987
1,ari,90,50,baseline,1.0,0.0414649406550924,0.0069383259911894
1,ari,100,5,baseline,1.0,0.0027993583025565,0.0052863436123348
1,ari,100,10,baseline,1.0,0.0048263271208486,0.0050660792951541
1,ari,100,15,baseline,1.0,0.0068872505512349,0.0049926578560939
1,ari,100,20,baseline,1.0,0.0083397105243276,0.0046255506607929
1,ari,100,25,baseline,1.0,0.0125756462220695,0.0051541850220264
1,ari,100,30,baseline,1.0,0.0174998505075754,0.0052496328928047
1,ari,100,35,baseline,1.0,0.0214620523689126,0.0053178099433606
1,ari,100,40,baseline,1.0,0.0257422885564468,0.0055892070484581
1,ari,100,45,baseline,1.0,0.0325170530451507,0.0058737151248164
1,ari,100,50,baseline,1.0,0.036988822965121,0.0061894273127753
1,ari,10,5,optimized,0.05,0.006919966499705,0.0105726872246696
1,ari,10,10,optimized,0.05,0.0160792448100429,0.0110132158590308
1,ari,10,15,optimized,0.05,0.0278171365969495,0.0120411160058737
1,ari,10,20,optimized,0.05,0.0371799261476031,0.0117290748898678
1,ari,10,25,optimized,0.05,0.0445186528027772,0.0111453744493392
1,ari,10,30,optimized,0.05,0.0549495763430119,0.0114170337738619
1,ari,10,35,optimized,0.05,0.0609209753978098,0.010824417872876
1,ari,10,40,optimized,0.05,0.0712365436041853,0.0107654185022026
1,ari,10,45,optimized,0.05,0.0810598098329322,0.01074400391581
1,ari,10,50,optimized,0.05,0.0916109172109207,0.0107048458149779
1,ari,20,5,optimized,0.05,0.0044275032543207,0.0077092511013215
1,ari,20,10,optimized,0.05,0.0136973855618134,0.0089207048458149
1,ari,20,15,optimized,0.05,0.0190428506158329,0.008590308370044
1,ari,20,20,optimized,0.05,0.0269273611870482,0.0092511013215859
1,ari,20,25,optimized,0.05,0.0336160251473093,0.0093392070484581
1,ari,20,30,optimized,0.05,0.0429197082837365,0.0093979441997063
1,ari,20,35,optimized,0.05,0.0520976411349497,0.0095028319697923
1,ari,20,40,optimized,0.05,0.0579115459717278,0.0093887665198237
1,ari,20,45,optimized,0.05,0.0680287043116156,0.009667156142927
1,ari,20,50,optimized,0.05,0.0771633239468368,0.0101101321585903
1,ari,30,5,optimized,0.05,0.0068496171021112,0.0090308370044052
1,ari,30,10,optimized,0.05,0.0136529629793389,0.0094713656387665
1,ari,30,15,optimized,0.05,0.0196391454394201,0.0096182085168869
1,ari,30,20,optimized,0.05,0.0250424827947199,0.0091409691629955
1,ari,30,25,optimized,0.05,0.0306447897810927,0.0090748898678414
1,ari,30,30,optimized,0.05,0.0352964487592981,0.0091776798825256
1,ari,30,35,optimized,0.05,0.042005223748787,0.008904971680302
1,ari,30,40,optimized,0.05,0.0487401385473076,0.0091685022026431
1,ari,30,45,optimized,0.05,0.0547700588531004,0.0091532060695056
1,ari,30,50,optimized,0.05,0.0666314673865572,0.0093832599118942
1,ari,40,5,optimized,0.05,0.0042107716601359,0.0070484581497797
1,ari,40,10,optimized,0.05,0.0085942311200912,0.0072687224669603
1,ari,40,15,optimized,0.05,0.0145277992353053,0.0075624082232011
1,ari,40,20,optimized,0.05,0.0198953188610415,0.0079845814977973
1,ari,40,25,optimized,0.05,0.0259730503166235,0.0081938325991189
1,ari,40,30,optimized,0.05,0.0332175697955216,0.0086637298091042
1,ari,40,35,optimized,0.05,0.0412020086979848,0.0089993706733794
1,ari,40,40,optimized,0.05,0.0482512406541307,0.009113436123348
1,ari,40,45,optimized,0.05,0.0549527324676268,0.0092021536955457
1,ari,40,50,optimized,0.05,0.0642589966226754,0.0094493392070484
1,ari,50,5,optimized,0.05,0.005662470193366,0.0083700440528634
1,ari,50,10,optimized,0.05,0.010592718275041,0.0084801762114537
1,ari,50,15,optimized,0.05,0.0155800678869066,0.0086637298091042
1,ari,50,20,optimized,0.05,0.0210479061671554,0.0088105726872246
1,ari,50,25,optimized,0.05,0.0257215837144692,0.0087224669603524
1,ari,50,30,optimized,0.05,0.0321452975190579,0.0086637298091042
1,ari,50,35,optimized,0.05,0.0402383992236865,0.008904971680302
1,ari,50,40,optimized,0.05,0.0449727059631465,0.0087279735682819
1,ari,50,45,optimized,0.05,0.0531914687069515,0.0090063631913852
1,ari,50,50,optimized,0.05,0.0583191651848345,0.0091409691629955
1,ari,60,5,optimized,0.05,0.0053112211599118,0.0079295154185022
1,ari,60,10,optimized,0.05,0.0104594127967948,0.0081497797356828
1,ari,60,15,optimized,0.05,0.0151108589862265,0.0078560939794419
1,ari,60,20,optimized,0.05,0.0183988632627351,0.0074339207048458
1,ari,60,25,optimized,0.05,0.0225803361707154,0.007533039647577
1,ari,60,30,optimized,0.05,0.0286563306448133,0.0079295154185022
1,ari,60,35,optimized,0.05,0.0336925897961142,0.0080868470736312
1,ari,60,40,optimized,0.05,0.039276762140677,0.0080396475770925
1,ari,60,45,optimized,0.05,0.0489125067869713,0.0085413607440039
1,ari,60,50,optimized,0.05,0.057951466676392,0.0087004405286343
1,ari,70,5,optimized,0.05,0.0063872538771416,0.0101321585903083
1,ari,70,10,optimized,0.05,0.0110574580121285,0.0091409691629955
1,ari,70,15,optimized,0.05,0.0169242177250205,0.0091776798825257
1,ari,70,20,optimized,0.05,0.0193192549472389,0.0079295154185022
1,ari,70,25,optimized,0.05,0.022769882509342,0.0077973568281938
1,ari,70,30,optimized,0.05,0.0282419453046819,0.0076725403817914
1,ari,70,35,optimized,0.05,0.0356721791943916,0.0078980490874764
1,ari,70,40,optimized,0.05,0.0412954024315977,0.00806718061674
1,ari,70,45,optimized,0.05,0.0473388129986813,0.0082966226138032
1,ari,70,50,optimized,0.05,0.0552957405443915,0.0085682819383259
1,ari,80,5,optimized,0.0,0.0006825968940506,0.0013215859030837
1,ari,80,10,optimized,0.0,0.0029105914823512,0.0015418502202643
1,ari,80,15,optimized,0.0,0.0036824614317078,0.0014684287812041
1,ari,80,20,optimized,0.0,0.0048219262124896,0.0015418502202643
1,ari,80,25,optimized,0.0,0.005561420586993,0.0016299559471365
1,ari,80,30,optimized,0.0,0.0093687522537033,0.0022393538913362
1,ari,80,35,optimized,0.0,0.0163194453209251,0.003178099433606
1,ari,80,40,optimized,0.0,0.0242753040582789,0.0041574889867841
1,ari,80,45,optimized,0.0,0.0341458732279297,0.005384238864415
1,ari,80,50,optimized,0.0,0.0458189678999082,0.0065418502202643
1,ari,90,5,optimized,0.0,0.0006936101099096,0.001101321585903
1,ari,90,10,optimized,0.0,0.0016334385016276,0.0016519823788546
1,ari,90,15,optimized,0.0,0.0031254670311011,0.0014684287812041
1,ari,90,20,optimized,0.0,0.0044838664848621,0.0014867841409691
1,ari,90,25,optimized,0.0,0.0055890205085183,0.0015418502202643
1,ari,90,30,optimized,0.0,0.0087662681221313,0.0020558002936857
1,ari,90,35,optimized,0.0,0.0243259776967974,0.0040906230333543
1,ari,90,40,optimized,0.0,0.0309577971187963,0.0050385462555066
1,ari,90,45,optimized,0.0,0.0388977631093378,0.0058981889378365
1,ari,90,50,optimized,0.0,0.0516860429879379,0.0068502202643171
1,ari,100,5,optimized,0.0,0.00081597917501,0.0008810572687224
1,ari,100,10,optimized,0.0,0.0011543802437611,0.0008810572687224
1,ari,100,15,optimized,0.0,0.0017369499163596,0.0012481644640234
1,ari,100,20,optimized,0.0,0.0054477232740452,0.002533039647577
1,ari,100,25,optimized,0.0,0.0158307743417759,0.0054625550660792
1,ari,100,30,optimized,0.0,0.0314211150054893,0.0077826725403817
1,ari,100,35,optimized,0.0,0.0535046781922643,0.0100692259282567
1,ari,100,40,optimized,0.0,0.0702041225013643,0.0113160792951541
1,ari,100,45,optimized,0.0,0.0832654449362223,0.012163485070974
1,ari,100,50,optimized,0.0,0.0946602392114921,0.0125770925110132
1,chebyshev,10,5,baseline,1.0,0.012330911360663596,0.014757709251101323
1,chebyshev,10,10,baseline,1.0,0.02180999296921478,0.013656387665198241
1,chebyshev,10,15,baseline,1.0,0.030394769922083613,0.013876651982378856
1,chebyshev,10,20,baseline,1.0,0.03851927350683713,0.013325991189427313
1,chebyshev,10,25,baseline,1.0,0.04894653822989536,0.012731277533039646
1,chebyshev,10,30,baseline,1.0,0.06149849036223391,0.012665198237885462
1,chebyshev,10,35,baseline,1.0,0.07032868183009058,0.012051604782882317
1,chebyshev,10,40,baseline,1.0,0.08032448422538459,0.01192180616740088
1,chebyshev,10,45,baseline,1.0,0.09031791179009648,0.01179637787567303
1,chebyshev,10,50,baseline,1.0,0.10213828073968352,0.011894273127753305
1,chebyshev,20,5,baseline,1.0,0.0070266791047554795,0.011233480176211456
1,chebyshev,20,10,baseline,1.0,0.016324151196777752,0.011784140969162995
1,chebyshev,20,15,baseline,1.0,0.026604614174773826,0.012408223201174741
1,chebyshev,20,20,baseline,1.0,0.03321129695078923,0.012114537444933921
1,chebyshev,20,25,baseline,1.0,0.04287283731341406,0.012202643171806167
1,chebyshev,20,30,baseline,1.0,0.05431916704363092,0.012114537444933921
1,chebyshev,20,35,baseline,1.0,0.06317240785575799,0.012051604782882317
1,chebyshev,20,40,baseline,1.0,0.07217865856303911,0.011949339207048458
1,chebyshev,20,45,baseline,1.0,0.08232239463194498,0.012114537444933921
1,chebyshev,20,50,baseline,1.0,0.09161439635690093,0.012114537444933923
1,chebyshev,30,5,baseline,1.0,0.007345392321899734,0.011013215859030838
1,chebyshev,30,10,baseline,1.0,0.012654822657772017,0.009801762114537448
1,chebyshev,30,15,baseline,1.0,0.018050254928505725,0.010058737151248167
1,chebyshev,30,20,baseline,1.0,0.025273989101908312,0.010462555066079295
1,chebyshev,30,25,baseline,1.0,0.03567623087813181,0.011057268722466962
1,chebyshev,30,30,baseline,1.0,0.04385458270470788,0.01130690161527166
1,chebyshev,30,35,baseline,1.0,0.05081720819280476,0.011485210824417873
1,chebyshev,30,40,baseline,1.0,0.060479167403178324,0.011674008810572688
1,chebyshev,30,45,baseline,1.0,0.06719502115213602,0.01162506118453255
1,chebyshev,30,50,baseline,1.0,0.07439222451557244,0.011563876651982379
1,chebyshev,40,5,baseline,1.0,0.0073640710371149125,0.012114537444933921
1,chebyshev,40,10,baseline,1.0,0.01284796753451709,0.009471365638766521
1,chebyshev,40,15,baseline,1.0,0.019685471396563396,0.010425844346549192
1,chebyshev,40,20,baseline,1.0,0.026225430377424,0.010627753303964758
1,chebyshev,40,25,baseline,1.0,0.033383018307877314,0.010748898678414099
1,chebyshev,40,30,baseline,1.0,0.041436918886927264,0.010756240822320117
1,chebyshev,40,35,baseline,1.0,0.04969395036996784,0.011170547514159848
1,chebyshev,40,40,baseline,1.0,0.059193868175870495,0.011233480176211452
1,chebyshev,40,45,baseline,1.0,0.06686423383726502,0.01145374449339207
1,chebyshev,40,50,baseline,1.0,0.07516724722235756,0.011563876651982379
1,chebyshev,50,5,baseline,1.0,0.005592780492638651,0.009251101321585903
1,chebyshev,50,10,baseline,1.0,0.01044836643275138,0.009691629955947138
1,chebyshev,50,15,baseline,1.0,0.01712575269582933,0.009911894273127754
1,chebyshev,50,20,baseline,1.0,0.02441088152152938,0.010077092511013215
1,chebyshev,50,25,baseline,1.0,0.02933262981294666,0.009955947136563876
1,chebyshev,50,30,baseline,1.0,0.035731321288489395,0.009911894273127754
1,chebyshev,50,35,baseline,1.0,0.044811210330559834,0.010446821900566393
1,chebyshev,50,40,baseline,1.0,0.052232668809544816,0.010682819383259911
1,chebyshev,50,45,baseline,1.0,0.059019777363746015,0.01081742535487029
1,chebyshev,50,50,baseline,1.0,0.0703646809821039,0.011079295154185022
1,chebyshev,60,5,baseline,1.0,0.005351853524955365,0.008370044052863436
1,chebyshev,60,10,baseline,1.0,0.010158626967910606,0.009030837004405287
1,chebyshev,60,15,baseline,1.0,0.01713517885161733,0.00947136563876652
1,chebyshev,60,20,baseline,1.0,0.024466436517618793,0.009801762114537446
1,chebyshev,60,25,baseline,1.0,0.03136827528657904,0.010088105726872246
1,chebyshev,60,30,baseline,1.0,0.03798173460483545,0.010462555066079295
1,chebyshev,60,35,baseline,1.0,0.04626191074628749,0.010824417872876023
1,chebyshev,60,40,baseline,1.0,0.05265251665427879,0.010765418502202641
1,chebyshev,60,45,baseline,1.0,0.06018512088316635,0.010915320606950564
1,chebyshev,60,50,baseline,1.0,0.07118344067915634,0.01118942731277533
1,chebyshev,70,5,baseline,1.0,0.0052721233349700735,0.009251101321585903
1,chebyshev,70,10,baseline,1.0,0.012404096712076155,0.01013215859030837
1,chebyshev,70,15,baseline,1.0,0.01707961947550177,0.009544787077826727
1,chebyshev,70,20,baseline,1.0,0.020950944262387427,0.008975770925110132
1,chebyshev,70,25,baseline,1.0,0.02606011492745052,0.009030837004405287
1,chebyshev,70,30,baseline,1.0,0.030951855716904793,0.009030837004405285
1,chebyshev,70,35,baseline,1.0,0.0379012348408826,0.009125235997482693
1,chebyshev,70,40,baseline,1.0,0.04456950080965462,0.00938876651982379
1,chebyshev,70,45,baseline,1.0,0.05512001875874138,0.009691629955947138
1,chebyshev,70,50,baseline,1.0,0.06632155545848427,0.010374449339207049
1,chebyshev,80,5,baseline,1.0,0.003828423050550379,0.00881057268722467
1,chebyshev,80,10,baseline,1.0,0.009171467937194644,0.008039647577092511
1,chebyshev,80,15,baseline,1.0,0.013699781387662048,0.007562408223201175
1,chebyshev,80,20,baseline,1.0,0.017513830184241606,0.007544052863436123
1,chebyshev,80,25,baseline,1.0,0.023774299128404015,0.008193832599118944
1,chebyshev,80,30,baseline,1.0,0.027440210572422533,0.008076358296622614
1,chebyshev,80,35,baseline,1.0,0.0307567134917848,0.008055380742605414
1,chebyshev,80,40,baseline,1.0,0.03605984981185131,0.008287444933920704
1,chebyshev,80,45,baseline,1.0,0.0454625884546278,0.008835046500244739
1,chebyshev,80,50,baseline,1.0,0.05680766359999822,0.009449339207048458
1,chebyshev,90,5,baseline,1.0,0.00485046120863281,0.009030837004405287
1,chebyshev,90,10,baseline,1.0,0.008963902131372591,0.007819383259911893
1,chebyshev,90,15,baseline,1.0,0.014082452523787224,0.007782672540381792
1,chebyshev,90,20,baseline,1.0,0.016856972143156887,0.007268722466960353
1,chebyshev,90,25,baseline,1.0,0.021500238298131833,0.0073127753303964755
1,chebyshev,90,30,baseline,1.0,0.025273367637518977,0.007268722466960353
1,chebyshev,90,35,baseline,1.0,0.029441189474353476,0.007426054122089364
1,chebyshev,90,40,baseline,1.0,0.03441460075636836,0.007516519823788546
1,chebyshev,90,45,baseline,1.0,0.04146387112590477,0.008100832109642683
1,chebyshev,90,50,baseline,1.0,0.051264201846933206,0.0086784140969163
1,chebyshev,100,5,baseline,1.0,0.0025410862037647,0.005726872246696035
1,chebyshev,100,10,baseline,1.0,0.0068576631615529056,0.00616740088105727
