fold,method,alpha,type,K,TopN,RMSE,MAD,Precision,Recall
4,pcc,1.0,baseline,80,5,1.0057594461055581,0.7983392154339348,0.6755037115588547,0.7246840452081049
4,pcc,1.0,baseline,80,10,1.0057594461055581,0.7983392154339348,0.6265624736992711,0.878920312546812
4,pcc,1.0,baseline,80,15,1.0057594461055581,0.7983392154339348,0.6052021443856014,0.945915620684648
4,pcc,1.0,baseline,80,20,1.0057594461055581,0.7983392154339348,0.5919543698799926,0.9751534656071205
4,pcc,1.0,baseline,80,25,1.0057594461055581,0.7983392154339348,0.5849681524765131,0.9882502676004472
4,pcc,1.0,baseline,80,30,1.0057594461055581,0.7983392154339348,0.580930925877031,0.9942952862410319
4,pcc,1.0,baseline,80,35,1.0057594461055581,0.7983392154339348,0.5791885557187413,0.9974284994354599
4,pcc,1.0,baseline,80,40,1.0057594461055581,0.7983392154339348,0.578056281156205,0.9984557278234879
4,pcc,1.0,baseline,80,45,1.0057594461055581,0.7983392154339348,0.5776611822958346,0.9989465187336269
4,pcc,1.0,baseline,80,50,1.0057594461055581,0.7983392154339348,0.5774020431490995,0.9991848751813269
4,pcc,4.0,optimized,90,5,1.0353019690410228,0.8161964123324991,0.6625662778366913,0.7153333240731662
4,pcc,4.0,optimized,90,10,1.0353019690410228,0.8161964123324991,0.6234871820767898,0.875380460645491
4,pcc,4.0,optimized,90,15,1.0353019690410228,0.8161964123324991,0.6030105572523388,0.944134089431949
4,pcc,4.0,optimized,90,20,1.0353019690410228,0.8161964123324991,0.5910529913009894,0.9733602353413192
4,pcc,4.0,optimized,90,25,1.0353019690410228,0.8161964123324991,0.5848408990300654,0.9882100583737107
4,pcc,4.0,optimized,90,30,1.0353019690410228,0.8161964123324991,0.5811783631340123,0.9946639545251229
4,pcc,4.0,optimized,90,35,1.0353019690410228,0.8161964123324991,0.579158257279111,0.9973018780876677
4,pcc,4.0,optimized,90,40,1.0353019690410228,0.8161964123324991,0.5780827922908814,0.9986347454892
4,pcc,4.0,optimized,90,45,1.0353019690410228,0.8161964123324991,0.5777318786549721,0.9992640272533826
4,pcc,4.0,optimized,90,50,1.0353019690410228,0.8161964123324991,0.5774232520568408,0.9994095942824505
4,pcc,1.0,baseline,90,5,1.0061194338081056,0.7986288265960667,0.6757158006362671,0.7247624848524732
4,pcc,1.0,baseline,90,10,1.0061194338081056,0.7986288265960667,0.6259262064670337,0.8785376836276663
4,pcc,1.0,baseline,90,15,1.0061194338081056,0.7986288265960667,0.6051314480264638,0.9458762352670177
4,pcc,1.0,baseline,90,20,1.0061194338081056,0.7986288265960667,0.5919013476106394,0.9751329555304306
4,pcc,1.0,baseline,90,25,1.0061194338081056,0.7986288265960667,0.5848833168455481,0.9881395028969858
4,pcc,1.0,baseline,90,30,1.0061194338081056,0.7986288265960667,0.5809662740565996,0.9943248545438114
4,pcc,1.0,baseline,90,35,1.0061194338081056,0.7986288265960667,0.5791885557187413,0.9974284994354599
4,pcc,1.0,baseline,90,40,1.0061194338081056,0.7986288265960667,0.578056281156205,0.9984557278234879
4,pcc,1.0,baseline,90,45,1.0061194338081056,0.7986288265960667,0.5776611822958346,0.9989465187336269
